ID	Type	SMG9	DDX49	NR2C2AP	BSG	OIT3	TPM2	nomoscore
TCGA-EP-A12J-11A-11R-A131-07	Normal	0.26591045613363	1.16239565078226	0.274259128528813	1.14735145233276	4.77077684273924	0.983951475826315	-1.61860781995005
TCGA-BC-A10T-11A-11R-A131-07	Normal	0.228880342097765	0.923199099675081	0.691563582552962	0.610117084076495	5.97379124570609	0.908261842908993	-6.40333270254088
TCGA-DD-A11D-11A-12R-A131-07	Normal	0.363274781272618	0.908056787086628	0.244419761356839	0.896122075553754	4.70920288925967	0.653695468839163	-2.79445945989932
TCGA-DD-A113-11A-12R-A131-07	Normal	0.23067947937257	1.04571481297757	0.0943326361488237	0.583589671453064	4.97298438736803	2.06876307973878	-3.15339750847657
TCGA-DD-A1EE-11A-11R-A131-07	Normal	0.257128738013184	1.08397902446135	0.230297446404409	0.618078811909587	5.32139976776111	0.914169724012126	-5.29441286176734
TCGA-DD-A116-11A-12R-A26B-07	Normal	0.315183702428885	0.730024580604754	0.229381109395782	0.0373718470488251	4.97158322266179	0.947402182614374	-6.59406576702371
TCGA-DD-A118-11A-11R-A131-07	Normal	0.17349838443129	1.03430665833339	0.143294638920549	0.243477946082275	5.79075635519371	0.379667531889786	-8.85018579600856
TCGA-DD-A114-11A-12R-A131-07	Normal	0.324900939589469	0.842789400227407	0.361919928348406	1.10320156577185	5.07137284626447	0.835540367993538	-2.43493330196759
TCGA-DD-A3A4-11A-11R-A22L-07	Normal	0.445141583353998	1.37161455624242	1.01702279949433	1.50215469080936	6.75464391518163	2.03538218953402	-2.86009604186272
TCGA-DD-A1EJ-11A-11R-A155-07	Normal	0.194924371708413	0.886626930980154	0.652197116224964	0.959191057102529	5.21245647435061	1.81063429298236	-1.88477863392255
TCGA-ES-A2HT-11A-11R-A180-07	Normal	0.511796693362098	1.13764120993047	0.966915077951482	1.32076368349228	4.23152107435128	1.1474541000029	1.49968143359683
TCGA-BC-A10R-11A-11R-A131-07	Normal	0.286631081322206	0.855129447612709	0.181166072152458	0.601782827871069	5.34146509357854	0.159698628616483	-6.3284130090103
TCGA-BC-A10Y-11A-11R-A131-07	Normal	0.241330343558677	0.682541908445576	0.4418441966582	0.727082118539618	5.9342858396608	1.25473979008226	-5.44625880075142
TCGA-BC-A10U-11A-11R-A131-07	Normal	0.252919156871074	0.660509080971058	0.335480748176064	0.62242512669134	4.84947012930797	1.89539601029358	-2.44387266753703
TCGA-DD-A11B-11A-11R-A131-07	Normal	0.318994687808819	0.844176824345559	0.557606927364183	0.769105483408647	4.71394388094774	1.82183208742347	-1.44198356295403
TCGA-DD-A1EB-11A-11R-A131-07	Normal	0.253649149165187	0.988872921564353	0.275370730244846	0.502234458405679	5.19502080092118	0	-6.60712677290652
TCGA-BC-A10Q-11A-11R-A131-07	Normal	0.26841923331927	1.10148546261527	0.436462006236029	0.915436177074096	5.11225422790064	0.86196184320265	-3.39968795617121
TCGA-DD-A3A6-11A-11R-A22L-07	Normal	0.46221141631121	1.52288473616467	1.12821547278477	0.720567746167203	2.20794054303307	1.77260144693944	4.69328293084655
TCGA-CC-A5UC-01A-11R-A28V-07	Tumor	0.932440998687508	1.70700737653696	1.86557357601582	2.19504316402313	3.1328413669547	3.42351303837835	11.7504266248755
TCGA-DD-AAEI-01A-11R-A41C-07	Tumor	0.822603357033433	1.92163504737809	1.45422075430225	2.11049651387302	2.81866884783524	1.1587908485167	8.51263525481825
TCGA-G3-A7M6-01A-11R-A33R-07	Tumor	2.13738553124194	1.50940450456249	1.46487756059646	1.94446176620048	0.786571727055132	3.94316674661056	17.578599285187
TCGA-DD-A1EL-01A-11R-A155-07	Tumor	0.921941320248623	2.41977169880241	1.90679340584061	0.855596489659472	2.28190018622758	1.84644640056517	5.69470993969914
TCGA-DD-A4NB-01A-12R-A266-07	Tumor	0.658119897383809	1.21920877125166	0.420213761323101	2.71253850823642	2.70913897327314	3.80524654888119	14.1762294785687
TCGA-DD-A39Y-01A-11R-A213-07	Tumor	1.74261341481686	2.34692527764986	1.84467126255875	2.54482822780582	1.39341654522782	4.68486454536411	19.272772325285
TCGA-DD-AAC8-01A-11R-A41C-07	Tumor	0.921645504099083	1.29506563891707	2.08144673679448	2.16646521971319	1.88321765975784	2.33133362182442	13.6727338029282
TCGA-DD-AACG-01A-11R-A41C-07	Tumor	1.80276351059996	1.34894314047807	1.45745765052284	0.435071225368987	0.60775481153807	2.81651581096913	10.0385269554511
TCGA-2Y-A9HA-01A-11R-A39D-07	Tumor	0.713982540180512	2.64458014712193	1.52025390108306	1.91978360236102	2.23673484036187	1.62919222685291	9.35415181972151
TCGA-DD-AAVQ-01A-11R-A41C-07	Tumor	1.18147730124551	1.54763239680047	1.90725295778159	1.56282167962416	1.25235624980002	2.93586112455057	13.3293229126147
TCGA-CC-A3M9-01A-11R-A213-07	Tumor	2.55839526430853	1.86597828783119	1.84794015167944	2.16646521971319	1.02148328075767	4.58966692372975	19.2247204759277
TCGA-FV-A23B-01A-11R-A16W-07	Tumor	0.942577091100963	1.33518579109722	1.01702279949433	2.31308559463967	3.61062544034424	1.70250601870598	8.13324160444014
TCGA-DD-A1EJ-01A-11R-A155-07	Tumor	0.87170729069977	1.74109452569776	1.46193210793087	3.29609700463588	2.89964117427931	1.03996630329221	13.2829842266763
TCGA-CC-A5UE-01A-11R-A28V-07	Tumor	1.5366455477068	2.32412687325885	1.98668921883815	0.981323243109816	2.06726941529135	2.66438588382742	8.34747023955036
TCGA-DD-A4ND-01A-11R-A266-07	Tumor	0.548615550799349	1.93215358948861	0.376012594590283	1.98376046791616	3.34655852391107	4.72717260405176	10.2654578036055
TCGA-DD-A4NV-01A-11R-A311-07	Tumor	0.469060196509636	1.52990796007014	1.14094857519871	2.05765661997846	3.89114565252267	2.44080265774367	7.09974868098872
TCGA-EP-A3RK-01A-11R-A22L-07	Tumor	1.22751114057117	2.03177054700268	1.91674498886731	1.51750763241204	1.93132990079586	2.34901310842828	10.4328640059787
TCGA-DD-AAW3-01A-11R-A41C-07	Tumor	0.497453613603427	1.31834619771743	1.53218109724289	1.52849095952252	2.32330048234465	1.37168998615027	7.8081284482793
TCGA-DD-AADD-01A-11R-A41C-07	Tumor	0.666541438801081	1.29140037723473	1.14414584960652	1.41943531946128	3.29001874073975	0.439362411790525	3.44684935640768
TCGA-2Y-A9H7-01A-11R-A39D-07	Tumor	0.920068870387609	1.63710844811978	1.39045481524097	1.48851870682857	3.09106062822512	1.86161711439046	6.33538276978072
TCGA-DD-AADB-01A-11R-A41C-07	Tumor	1.9630622833995	2.4382855941849	2.14381240471717	2.23801315392863	3.15759012462993	1.51953449987043	9.74918105235536
TCGA-XR-A8TF-01A-11R-A36F-07	Tumor	0.362212288343441	1.55801319466555	1.93405874318847	0.452759389030011	2.58729350862174	0.876760452488957	2.14573875676151
TCGA-DD-AAD1-01A-11R-A41C-07	Tumor	0.671329059693028	1.25099062240367	1.26524185856566	2.06292953029792	2.78366744688072	3.56579914456917	11.7635320108098
TCGA-UB-A7MF-01A-11R-A33J-07	Tumor	1.2627700144464	2.02122019437138	1.18688941110002	2.07854112763088	1.70338588843752	2.17845591007273	12.4261838623008
TCGA-RC-A7SH-01A-11R-A38B-07	Tumor	1.57078638336515	2.17605673699253	2.58004296195377	3.30985840481872	1.69009292506688	3.25277505921018	20.5583503497359
TCGA-DD-AACV-01A-11R-A41C-07	Tumor	0.167881474947524	2.26749102548799	2.04678234083993	1.55888324539759	1.58192104038084	0.531609606319111	8.38638077408261
TCGA-HP-A5MZ-01A-21R-A27V-07	Tumor	0.992267137918542	1.55228301184117	0.837384991959035	1.81624753880223	1.98865095012158	3.1342632397318	11.6823639193561
TCGA-DD-AADY-01A-11R-A41C-07	Tumor	0.545322551706586	1.37276990573983	1.69454350159084	1.36885527056118	1.97032464847189	1.14980051695568	7.86074217787882
TCGA-LG-A9QC-01A-11R-A37K-07	Tumor	0.974463810498375	0.878310855757203	1.66623468537284	1.07869970490132	2.49877900687371	3.10224266966197	8.4881137110944
TCGA-G3-A25X-01A-11R-A16W-07	Tumor	2.43355517984532	2.18465713604538	2.1459320626788	1.26153910102437	0.29932982814744	5.11398698479959	17.935063144861
TCGA-G3-A7M7-01A-12R-A352-07	Tumor	1.29117219632482	1.93295507294259	1.22865890260622	2.17776084275565	1.99489258546704	2.15179157539534	12.2012873127141
TCGA-DD-AAD5-01A-11R-A41C-07	Tumor	1.48414671628903	1.9752228835757	2.17589652161059	2.72976431085966	0.0980374562078217	5.69841427234329	24.9944281470463
TCGA-DD-AAVW-01A-11R-A41C-07	Tumor	0.353992563743836	1.12135194839497	0.926858996772297	1.07272819847643	2.9093515420995	2.9047683302511	5.9525853061862
TCGA-RG-A7D4-01A-12R-A33R-07	Tumor	0.654905110129758	1.56772309635994	1.79264869740412	1.16731504982832	2.06016797907524	1.86000563675198	7.79794289975678
TCGA-BW-A5NQ-01A-11R-A27V-07	Tumor	0.505356226353131	1.70217363296071	1.57296136356793	1.73939040159892	1.40649371563132	1.48436151520085	10.9195531117672
TCGA-ZP-A9D0-01A-11R-A37K-07	Tumor	0.753637754032622	1.72188645030164	0.490478762593737	1.43262442815529	3.40642591633798	1.11330474748683	3.27771920356115
TCGA-DD-AADQ-01A-11R-A41C-07	Tumor	0.772377319388345	1.95074730467963	1.65707793631277	2.20068305871987	1.63934253902967	2.53198167304366	13.7960573832031
TCGA-DD-AAVZ-01A-11R-A41C-07	Tumor	0.4224697562985	1.47065201840272	1.36486371710958	1.017322913865	2.28660275877737	1.3727836171894	5.45082000428676
TCGA-G3-A25T-01A-11R-A16W-07	Tumor	2.09630329047058	1.51643936108613	1.89234066312205	2.54482822780582	1.87904966152551	3.88308050381123	17.7362299915776
TCGA-ZP-A9CY-01A-11R-A38B-07	Tumor	0.359808173757906	0.923684279673646	0.685710624129242	1.28633575136767	3.68318475552687	1.90805277341875	3.48570529943824
TCGA-DD-AACD-01A-11R-A41C-07	Tumor	0.861401192557016	1.95714891783226	1.74941625030827	1.09764320388122	0.392346251161047	2.90742342051781	12.8638128300835
TCGA-G3-A7M8-01A-11R-A33R-07	Tumor	0.958132452720296	1.52022436047153	0.717993400262201	0.591700385510965	2.3367592513607	2.14326760704994	4.21884201602512
TCGA-G3-A6UC-01A-21R-A33J-07	Tumor	0.495943332070465	1.25589920458208	1.0197248586412	1.45629718799339	2.54517475145155	0.445045291779227	5.2367176621367
TCGA-DD-AADM-01A-11R-A41C-07	Tumor	1.2418600670994	1.97430875762005	1.86263175093781	1.20486415830915	0.991537021939159	3.09836813268746	12.4249123514808
TCGA-KR-A7K7-01A-11R-A33J-07	Tumor	1.45171946123074	2.54340964583994	2.43142947494147	2.46609668849244	0.947151019844827	2.48887969039335	17.3707745270134
TCGA-ED-A627-01A-12R-A311-07	Tumor	0.325534918798473	0.968815598824077	0.771814968225795	1.47771596365285	4.89305828163058	3.21243247326904	3.11952702923393
TCGA-RC-A7SK-01A-11R-A352-07	Tumor	0.664714179510253	1.70003077721908	1.07719765385595	1.55116178404247	2.38973940925633	2.59053349147346	8.80906534541825
TCGA-DD-A3A8-01A-11R-A22L-07	Tumor	0.81121642285666	1.28000800856173	1.24981897377267	1.47068048522666	2.31158407230433	1.53635676635124	7.74117498767118
TCGA-WX-AA46-01A-11R-A39D-07	Tumor	0.392937380059188	0.829564683117237	0.80593521452156	0.773505597652065	4.77452725632213	2.11163758222285	-0.883453279413833
TCGA-DD-A4NP-01A-11R-A28V-07	Tumor	0.770846184564853	1.37215670587324	0.716179237918787	0.682795997383124	3.15219816114037	1.89582419435597	2.24145465201775
TCGA-DD-A39V-01A-11R-A213-07	Tumor	1.3219290778	2.69117484519294	2.27840793434982	0.936996254684386	0.821397909530157	2.89797137409844	11.4852230266135
TCGA-DD-AADV-01A-11R-A39D-07	Tumor	0.501857404488342	2.76901585553287	2.07215829582561	1.34655268181871	2.96871994665587	1.79878595196491	5.72475773370191
TCGA-FV-A3I1-01A-11R-A22L-07	Tumor	1.2991962278308	0.831347992148322	0.376012594590283	0.986491518253907	2.39545423026908	2.13495105361955	5.9863636224825
TCGA-G3-A3CI-01A-11R-A213-07	Tumor	0.407399536969473	1.26330307279592	0.332867681163711	1.65382250759	2.7193621556984	2.01618608068506	7.02411757781008
TCGA-ED-A5KG-01A-11R-A27V-07	Tumor	0.873579886214501	0.992930174828957	1.10614608071344	1.84358367119593	1.76732991826065	3.10146388812852	12.8204293862413
TCGA-BD-A3EP-01A-11R-A22L-07	Tumor	1.07367324254409	1.98092685148201	1.50956591994604	2.28779802014626	1.27072348202867	3.53552760145314	16.4337710825061
TCGA-DD-AAVY-01A-11R-A41C-07	Tumor	0.255323872530325	1.40392110423787	1.61749487007297	1.10054870553445	1.69086254650505	0.396002942802893	6.13744694239258
TCGA-DD-AACU-01A-11R-A41C-07	Tumor	0.521778712291774	1.54079772856774	1.02076096468758	1.20781279650317	2.02837929317834	1.66168819075855	6.95210839190422
TCGA-DD-AADI-01A-11R-A41C-07	Tumor	1.19884438625079	1.99969493730417	2.23880181196258	1.62945584221636	0.984914071767488	3.27083780303035	14.7931110731025
TCGA-DD-AACA-02A-11R-A41C-07	Tumor	0.493538832797753	1.09839060862589	1.3602578779512	1.14735145233276	3.45253736283811	2.23368051013437	4.55104331531789
TCGA-CC-A8HU-01A-11R-A36F-07	Tumor	1.34638702428885	1.97774472505311	1.91251037716916	2.17776084275565	2.59671177853934	2.13814139153547	11.3886777974292
TCGA-DD-AAD6-01A-11R-A41C-07	Tumor	1.26640073325177	1.98429301615187	2.52501201456112	1.52849095952252	2.65501787049927	2.58878427382914	9.67874007406632
TCGA-G3-A25Z-01A-11R-A16W-07	Tumor	0.99083649647324	1.78654871355245	1.85828667143325	1.53596972196106	2.11501961265534	2.42963521437251	10.1158185887877
TCGA-5C-AAPD-01A-21R-A39D-07	Tumor	1.76479084029929	2.85976191739673	2.28985631491218	2.67074770894214	0.650774307625856	3.48529601866786	20.1615740470277
TCGA-DD-A4NS-01A-11R-A311-07	Tumor	0.55229472851671	0.944219173658501	0.839697698226846	1.63737528431956	4.30643654933295	4.37286796730437	7.01152958750785
TCGA-GJ-A9DB-01A-11R-A37K-07	Tumor	0.93212422004374	1.62513595764208	1.21237558139836	1.93907832645422	1.70306557821526	3.11779414503758	13.1721618739887
TCGA-XR-A8TE-01A-11R-A36F-07	Tumor	0.332190649702532	0.785168602583077	1.13664711236417	1.86224495230551	3.54498996502455	1.76424055739902	6.56546052171504
TCGA-DD-AAEA-01A-11R-A41C-07	Tumor	1.87971945263493	1.99074010903967	1.37151105235689	2.39102218104759	2.40495321528927	2.05831596209963	12.4157994139127
TCGA-DD-A4NL-01A-11R-A28V-07	Tumor	0.412669956421173	1.44169661984334	0.47212846351971	1.23452747577149	3.38262411985986	2.48183036200945	4.29682596776148
TCGA-4R-AA8I-01A-11R-A38B-07	Tumor	0.747250053867373	2.22700554587572	0.684586865053598	0.791714545732525	2.78959880121967	1.89370395741982	3.0429294722084
TCGA-YA-A8S7-01A-11R-A37K-07	Tumor	1.76824370284482	2.10184722654022	1.84510885519374	3.70842430798255	1.76826522590005	2.48290132637452	20.4341479422384
TCGA-G3-AAUZ-01A-11R-A38B-07	Tumor	1.40070126917562	1.88455381059007	1.7544234002816	0.925007447020776	2.77951441589747	3.05715609908418	6.83917330581571
TCGA-K7-A5RG-01A-11R-A28V-07	Tumor	0.517559441789072	1.650608716144	1.03912262022723	1.82540370960212	1.74456427676033	1.14711645912007	9.5043587547776
TCGA-DD-AACT-01A-11R-A41C-07	Tumor	0.980679243583736	1.61665909971808	1.94277301970378	2.6541254927412	3.6153664212948	2.24156566199101	11.0590374184391
TCGA-DD-A73F-01A-11R-A32O-07	Tumor	0.604987916765997	1.78436282650801	0.678176126611556	1.41242078809676	2.2916733430328	1.86202296604075	7.00351856724698
TCGA-FV-A4ZQ-01A-11R-A266-07	Tumor	1.19744569204861	1.9474071768091	1.48591674140741	1.54359439146678	1.68976925348152	1.61403689748618	9.74864777994073
TCGA-NI-A4U2-01A-11R-A28V-07	Tumor	0.64849573419339	1.2334773149155	0.518055521486516	1.1590245369654	1.78135978386739	2.30260815594172	7.9735742174001
TCGA-CC-A3MA-01A-11R-A213-07	Tumor	1.03949483302241	1.56321556976245	2.5887712929632	2.04683888342844	1.16942387898725	4.08791601306071	17.7077256983772
TCGA-DD-AADW-01A-11R-A39D-07	Tumor	0.867391629442793	1.60983813473117	1.50633116264224	2.81899418503536	2.06861042267782	2.63868658232715	15.5923021323387
TCGA-DD-A1EG-01A-11R-A213-07	Tumor	1.34541386597474	1.74678236023462	1.56185627425976	2.1325056393498	1.46073573868721	2.26060804285745	13.9398387555679
TCGA-CC-5259-01A-31R-A213-07	Tumor	1.91938947274403	1.86597828783119	1.89620077918328	2.07362769604429	1.24291072492586	4.38671854779899	17.6923837507288
TCGA-DD-AAD3-01A-11R-A41C-07	Tumor	0.47796186579388	1.28000800856173	1.07116563357661	1.65382250759	2.06961189666205	2.31790294528471	9.78967964225923
TCGA-BC-A8YO-01A-11R-A37K-07	Tumor	0.915112355674791	1.90887801885723	1.51699093786395	0.692956769227483	1.44705434639875	1.36536117082481	6.31926429468116
TCGA-CC-A8HV-01A-11R-A36F-07	Tumor	1.52173407203897	2.3941917622806	2.76445879341957	3.42493482326194	2.92829060779265	3.88691308638622	18.884764375674
TCGA-GJ-A6C0-01A-12R-A311-07	Tumor	1.15255177537312	2.06589267665692	1.51576369791749	3.15483552923452	1.72991469721324	2.20351288881866	17.158528390107
TCGA-DD-A73A-01A-12R-A32O-07	Tumor	0.775472833799413	1.80338050702261	1.44946366759388	1.96424581727545	3.22572771126374	2.18160658886114	8.3152138271812
TCGA-MI-A75G-01A-11R-A32O-07	Tumor	0.715355071065357	1.55620382862923	1.63943431969792	1.85756731065315	2.2829393776641	2.05831596209963	10.3126193308057
TCGA-G3-AAV2-01A-11R-A37K-07	Tumor	0.821490063801966	1.56130007773117	1.29875286637382	2.16058161856241	2.58491934574501	2.31688481941454	10.9161284333207
TCGA-DD-AAE1-01A-11R-A41C-07	Tumor	0.860141339680568	1.81368904790643	2.1453845461488	1.85756731065315	3.50037027238036	1.07910911332322	6.43681373164138
TCGA-CC-A3MB-01A-11R-A213-07	Tumor	1.47362034440539	1.59081032597636	1.88266037470882	2.17183346927602	2.48603121494736	0.813875185960636	10.1186077810343
TCGA-DD-A4NR-01A-11R-A311-07	Tumor	1.13892458716116	1.69388180357148	1.22188759822988	2.54482822780582	2.2496620860952	3.63397089590465	15.1647515504568
TCGA-DD-A3A4-01A-11R-A22L-07	Tumor	0.712313996749856	1.39244096488393	0.853553507711434	1.57426048367712	2.49004324716804	1.30461151328728	6.91007706561951
TCGA-DD-AACL-01A-11R-A41C-07	Tumor	1.44160652788396	2.65830323105421	2.10462931246571	2.2507021404519	0.952799375068352	4.65572384432331	18.9785080092916
TCGA-UB-A7MA-01A-11R-A33R-07	Tumor	1.43517537513836	3.87879160112446	4.32329870235686	2.2507021404519	1.74170403026627	4.49676008957654	18.3087025888694
TCGA-DD-AADU-01A-11R-A41C-07	Tumor	0.95370823356736	1.23236203924803	1.61269770893929	1.1590245369654	2.19899365652074	2.94499926433943	9.0780508410638
TCGA-CC-A9FU-01A-11R-A37K-07	Tumor	1.80434467839643	1.80619814116579	1.8702425886485	3.04233793720672	3.27685000923089	0.931787624158656	12.0525786850302
TCGA-KR-A7K2-01A-12R-A33R-07	Tumor	1.51892353031112	2.30997081137284	2.16552721367135	2.79100104621842	1.01052673700369	3.72213532397393	20.1585370679185
TCGA-CC-A8HS-01A-11R-A36F-07	Tumor	1.37203572127755	2.20047664649094	1.55341753907965	2.87553285996368	2.64277477953725	3.24769287434184	15.2377435988096
TCGA-DD-A3A3-01A-11R-A22L-07	Tumor	1.01942571764586	2.08259906713652	1.56756337585106	0.915436177074096	1.47756658044833	2.29452947124571	8.44379835944854
TCGA-DD-AACO-01A-11R-A41C-07	Tumor	1.43671197249103	1.06668677730081	1.02864714501119	0.0473066987850395	0.363176035396268	3.92748656345493	10.0340853463196
TCGA-RC-A6M4-01A-11R-A32O-07	Tumor	0.719609262582296	1.60258362548909	1.62169617094285	0.823146480939053	2.42324932526341	1.70837788421385	5.10171689458955
TCGA-UB-AA0U-01A-11R-A38B-07	Tumor	0.637530398609719	0.67861352113196	1.03281375091888	1.77106781569786	3.83398367705516	2.37212322522365	6.42977384829621
TCGA-G3-A5SM-01A-12R-A28V-07	Tumor	0.994336305753749	1.83365443054625	1.30349866123497	1.1874665130216	2.45791395245267	2.36292718075972	7.14243668453088
TCGA-DD-A39Z-01A-11R-A213-07	Tumor	1.78752613165417	2.05985636807566	1.63342180248643	1.72648928458562	1.92695798925327	2.48555658695203	11.5359237543667
TCGA-DD-A4NG-01A-11R-A27V-07	Tumor	0.399607111468388	0.472814669298709	1.50716212630494	1.40229597218452	2.28014472989577	1.44293197528531	7.89137507561674
TCGA-CC-A7IF-01A-11R-A33J-07	Tumor	0.975086594767967	1.6740370171034	1.34092890666279	1.46367113474265	2.74988416859407	2.46806287088673	7.84851095512422
TCGA-DD-AACQ-01A-11R-A41C-07	Tumor	1.20014055709162	2.08781136306811	1.66146709444724	0.558755889720414	1.24640582724128	2.60103724553201	8.11972128207457
TCGA-ED-A8O5-01A-11R-A36F-07	Tumor	0.364755972836186	1.45319026724439	1.04848810833292	2.08910851271967	3.50555374427767	2.12416377051974	7.64400056431828
TCGA-BC-A69H-01A-11R-A311-07	Tumor	2.11761581781039	2.80363141146213	2.35431640632556	2.45150059206452	0.624115694599522	3.45746137182946	19.569099483641
TCGA-DD-AAEE-01A-11R-A41C-07	Tumor	1.11400559488598	1.94090729602007	1.7458755322438	1.04857134341512	2.53321960578559	1.93127923381007	6.23594620603303
TCGA-ED-A7PY-01A-11R-A33R-07	Tumor	0.712626440662587	1.80338050702261	1.70984295474222	1.46702937325064	1.42689417508249	2.46970312565504	11.2507037281508
TCGA-DD-AADL-01A-11R-A41C-07	Tumor	0.817094328067924	1.78581018190104	1.32147527358226	1.3923809119551	1.99915288330579	0.978542530505291	7.20510431541805
TCGA-G3-AAV3-01A-11R-A37K-07	Tumor	1.01422960309615	1.54449152797319	1.33651875689703	1.26153910102437	2.15350080046767	3.16770329398095	9.50092040819553
